Owner,Repo,XText File,Commit Count
MaxiEckert,Xtext-example,masterarbeit_workspace_xtext/org.xtext.example.mydsl2/bin/org/xtext/example/mydsl2/MyDsl.xtext,1
MaxiEckert,Xtext-example,masterarbeit_workspace_xtext/org.xtext.example.mydsl2/src/org/xtext/example/mydsl2/MyDsl.xtext,1
xtext,xtext-monorepo,null,null
vjordan,Xtext_browser,org.xtext.browser.mydsl/bin/org/xtext/browser/mydsl/MyDsl.xtext,1
vjordan,Xtext_browser,org.xtext.browser.mydsl/src/org/xtext/browser/mydsl/MyDsl.xtext,1
Yop-La,xtext_project,src/org/xtext/example/mydsl/Mml.xtext,2
JesterOrNot,Gitpod-XText,org.xtext.hello/src/main/java/org/xtext/example/hello/HelloLanguage.xtext,1
Lethalaric,xtext-learning,null,null
DSIE2,tr.xtext,org.upct.tr/src/org/upct/tr/TR.xtext,1
ShivaniBali,Theia-Xtext,org.xtext.example.mydsl.parent/org.xtext.example.mydsl/bin/org/xtext/example/mydsl/MyDsl.xtext,1
ShivaniBali,Theia-Xtext,org.xtext.example.mydsl.parent/org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,1
christopherosthues,mgpl-xtext,org.xtext.vuc.mgpl/src/org/xtext/vuc/mgpl/MGPL.xtext,2
zhanglin2018,learnXtext,org.example.entities.parent/org.example.entities/bin/org/example/entities/Entities.xtext,3
zhanglin2018,learnXtext,org.example.entities.parent/org.example.entities/src/org/example/entities/Entities.xtext,1
zhanglin2018,learnXtext,org.xtext.example.mydsl.parent/org.xtext.example.mydsl/bin/org/xtext/example/mydsl/MyDsl.xtext,1
zhanglin2018,learnXtext,org.xtext.example.mydsl.parent/org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,1
seebgar,Xtext-Projects,org.xtext.example.ceffective/bin/org/xtext/example/ceffective/Ceffective.xtext,1
seebgar,Xtext-Projects,org.xtext.example.ceffective/src/org/xtext/example/ceffective/Ceffective.xtext,1
Vallenstein,xtext_web,null,null
AbQadirr,dialogXtextflow,null,null
blue995,xtext-orm,de.tobias_blaufuss.persistence/src/de/tobias_blaufuss/persistence/Persistence.xtext,6
arockiaraj1994,xtext-mvn,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,1
arockiaraj1994,xtext-mvn,org.xtext.example.mydsl/target/classes/org/xtext/example/mydsl/MyDsl.xtext,1
moein9,passXtext,null,null
Somiacao,xtext-web,org.xtext.example.mydsl.parent/org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,1
katmatt,graphql-xtext,null,null
LIONant-depot,xtexture_compiler,null,null
tchebs,xtext-example,null,null
AssaX0,MDSE-xtext,eclipse-workspace/org.example.domainmodel/src/org/example/domainmodel/Domainmodel.xtext,1
samples-projects,sample-xtext,org.eclipse.xtext.example.domainmodel/src/org/eclipse/xtext/example/domainmodel/Domainmodel.xtext,1
karthik137,xtext-demo,org.example.domainmodel/bin/org/example/domainmodel/Domainmodel.xtext,1
karthik137,xtext-demo,org.example.domainmodel/src/org/example/domainmodel/Domainmodel.xtext,1
MDE-Course-23-24,SIRIUS-XTEXT,it.univaq.disim.usecase.statemachine.xtext/src/it/univaq/disim/usecase/statemachine/xtext/StateMachineDsl.xtext,1
softlang,megal-xtext,org.softlang.megal.language/src/org/softlang/megal/language/Megal.xtext,27
laurocesar,xtext-domainmodel,org.example.domainmodel/src/org/example/domainmodel/LanguageName.xtext,1
Yahaya12,Xtext-project,null,null
stanimirovv,xtext-extractor,null,null
3m3k3,xtext-congen,null,null
pen-zhang,xtext_elm_editor,null,null
NSaitoNmiri,toppers_cfg_xtext,jp.toppers.cfg.parent/jp.toppers.cfg/src/jp/toppers/cfg/Cfg.xtext,3
tmtron,ex.xtext.twog,com.tmtron.ex.xtext.twog.a/src/main/java/com/tmtron/ex/xtext/twog/A.xtext,2
tmtron,ex.xtext.twog,com.tmtron.ex.xtext.twog.b/src/main/java/com/tmtron/ex/xtext/twog/B.xtext,3
vinicius0197,metacrysl,org.Crysl/src/org/Crysl.xtext,2
Dexels,navascript-editor,null,null
ravornyo,xspice,com.xtext.ravornyo.xspice/src/com/xtext/ravornyo/xspice/XSpice.xtext,1
ravornyo,xspice,com.xtext.ravornyo.xspice/target/classes/com/xtext/ravornyo/xspice/XSpice.xtext,1
yamen-njm,IotXtext,edu.univ.nantes.iot/bin/edu/univ/nantes/iot/IotDsl.xtext,1
yamen-njm,IotXtext,edu.univ.nantes.iot/src/edu/univ/nantes/iot/IotDsl.xtext,1
kainzpat14,xtext-plsql,sh.kainz.plsql.parent/sh.kainz.plsql/src/sh/kainz/plsql/Plsql.xtext,9
epsilonlabs,emc-xtext,null,null
robertovillarejo,kukulkan-grammar,mx.infotec.dads.kukulkan.parent/mx.infotec.dads.kukulkan/src/main/java/mx/infotec/dads/kukulkan/Kukulkan.xtext,7
lvanzeun,ulm-xtext-test,ulm.xtext2/src/org/ulm/metaulm/xtext/UlmDsl2.xtext,2
purerstamp,N7.compilateur,rat/src/rat/Rat.xtext,8
MassiBelaid,M-langeuse-Xtext,null,null
qxe35v,xtext_encoding_dsl,encoding_rules_base/bin/org/xtext/example/EncodingLang.xtext,5
qxe35v,xtext_encoding_dsl,encoding_rules_base/src/org/xtext/example/EncodingLang.xtext,5
random-eclipse,nix-eclipse-xtext,org.nix.lang/src/org/nix/lang/Nix.xtext,1
meta-doodle,Xtext_Gradle_Test,org.xtext.mdl.parent/org.xtext.mdl/src/org/xtext/mdl/MDL.xtext,2
LiamWalsh98,nusmv-xtext-lsp,org.xtext.nusmv.language/bin/main/org/xtext/nusmv/language/NuSMV.xtext,1
LiamWalsh98,nusmv-xtext-lsp,org.xtext.nusmv.language/src/main/java/org/xtext/nusmv/language/NuSMV.xtext,1
AhmedEssam2212,xText-Editor-,null,null
adrinerDP,DSL-with-Xtext,null,null
cdietrich,xtext-domainmodel-ls,null,null
tmtron,ex.xtext.ml,dsl/mla/src/main/java/com/tmtron/ex/xtext/mla/DslA.xtext,3
tmtron,ex.xtext.ml,dsl/mlb/src/main/java/com/tmtron/ex/xtext/mlb/DslB.xtext,3
tmtron,ex.xtext.ml,dsl/mlc/src/main/java/com/tmtron/ex/xtext/mlc/DslC.xtext,3
andrewsandu,xtext-web-example,com.example.helloweb.parent/com.example.helloweb/src/com/example/helloweb/MyDsl.xtext,1
SharkJ,xtext-dsl-sample,org.xtext.example.mydsl/bin/main/org/xtext/example/mydsl/MyDsl.xtext,1
SharkJ,xtext-dsl-sample,org.xtext.example.mydsl/src/main/java/org/xtext/example/mydsl/MyDsl.xtext,1
SimonCockx,xtext-monaco-example,null,null
mister-walter,xtext-folding-issue,null,null
alexvolh,xtext-xml-grammar,src/org/xtext/grammarxml/GrammarXML.xtext,1
SharkJ,my-theia-xtext,xtext-dsl-language-server/io.typefox.xtext.langserver.example/src/main/java/io/typefox/xtext/langserver/example/MyDsl.xtext,1
urbanoanderson,xtext-gait-model,org.xtext.example.avante/src/org/xtext/example/avante/Prescription.xtext,1
vjordan,Xtext_directory-file,org.xtext.example.dirfile/bin/org/xtext/example/DirFile.xtext,1
vjordan,Xtext_directory-file,org.xtext.example.dirfile/src/org/xtext/example/DirFile.xtext,1
lunifera,xtext-jvmtypeprovider-standalone,null,null
bobbyfisher1,eclipse-workspace,org.example.entities/bin/org/example/entities/Entities.xtext,1
bobbyfisher1,eclipse-workspace,org.example.entities/src/org/example/entities/Entities.xtext,1
dsl-course,xtext-entities-tutorial,Entities.xtext,1
Highbrainer,xtext-pde-target,null,null
mattsse,xtext-fipa-acl,org.xtext.fipa.acl.parent/org.xtext.fipa.acl/src/main/java/org/xtext/fipa/acl/Acl.xtext,1
FariSoftware,xtext-problem-matcher,null,null
ShrawanBK,xtext.sales.transactions,null,null
Lzgpom,xtext-gen-extension,null,null
drkstr101,Domainmodel,org.eclipse.xtext.example.domainmodel/src/org/eclipse/xtext/example/domainmodel/Domainmodel.xtext,1
vinicius0197,expressions-dsl,org.example.expressions/src/org/example/expressions/Expressions.xtext,3
KarstenWilken,xTextForum,org.xtext.example.mydsl.parent/org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,1
S-wald,xtext-plugin-gradle,org.eclipse.xtext.example.domainmodel/src/org/eclipse/xtext/example/domainmodel/Domainmodel.xtext,1
S-wald,xtext-plugin-gradle,org.xtext.example.mydsl.parent/org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,2
lahirugayanga,xtext-example-dsl,org.xtext.example.mydsl/bin/main/org/xtext/example/mydsl/MyDsl.xtext,1
lahirugayanga,xtext-example-dsl,org.xtext.example.mydsl/src/main/java/org/xtext/example/mydsl/MyDsl.xtext,1
cdietrich,xtext-fragment-experiments,null,null
cdietrich,xtext_bug_1974,null,null
bergmanngabor,xtext-railmap-demo,hu.bme.mit.temalab.railmap/src/hu/bme/mit/temalab/railmap/RailLinesMap.xtext,1
mchlrch,xtext-intro-bfh,com.acme.homeautomation.dsl.parent/com.acme.homeautomation.dsl/src/com/acme/homeautomation/dsl/HarDsl.xtext,1
EvdokimovMaks,xtext-example-entities,org.example.entities/src/org/example/entities/Entities.xtext,2
cipek,MyFirstXText,org.xtext.example.helloweb/src/org/xtext/example/mydsl/HelloWeb.xtext,2
cipek,MyFirstXText,org.xtext.example.helloweb/target/classes/org/xtext/example/mydsl/HelloWeb.xtext,2
paulvberlin,BaSiriusXtext,main/de.htw.activity.xtext/src/de/htw/activity/xtext/ActivityDsl.xtext,1
szarnyasg,sql-pgq-xtext,null,null
frademacher,xtext-jpms-test,null,null
xtext,xtext-monorepo-lfs,null,null
LorenzoBettini,xtext-build-utils,testlanguages/maventestlanguage/io.github.lorenzobettini.maventestlanguage.parent/io.github.lorenzobettini.maventestlanguage/src/main/java/io/github/lorenzobettini/maventestlanguage/Maventestlanguage.xtext,1
LorenzoBettini,xtext-build-utils,testlanguages/tychopomlesstestlanguage/io.github.lorenzobettini.tychopomlesstestlanguage.parent/io.github.lorenzobettini.tychopomlesstestlanguage/src/io/github/lorenzobettini/tychopomlesstestlanguage/Tychopomlesstestlanguage.xtext,1
LorenzoBettini,xtext-build-utils,testlanguages/tychotestlanguage/io.github.lorenzobettini.tychotestlanguage.parent/io.github.lorenzobettini.tychotestlanguage/src/io/github/lorenzobettini/tychotestlanguage/Tychotestlanguage.xtext,1
LorenzoBettini,xtext-build-utils,testlanguages/tychoxbasetestlanguage/io.github.lorenzobettini.tychoxbasetestlanguage.parent/io.github.lorenzobettini.tychoxbasetestlanguage/src/io/github/lorenzobettini/tychoxbasetestlanguage/Tychoxbasetestlanguage.xtext,2
cdietrich,xtext-two-dsls,null,null
balazsgrill,xtext_bug508518,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,1
Tim-S,xtext-valueconverter-example,org.xtext.example.mydsl/bin/org/xtext/example/mydsl/MyDsl.xtext,1
Tim-S,xtext-valueconverter-example,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,1
HouseBuilder-MDE,HouseBuilder-Xtext,null,null
xtext,xtext-orbit-replacement,null,null
fedorov-vk,xtext-xcore-sample,null,null
gustavotemple,mo631xtext,src/org/xtext/example/mydsl/Mo631Xtext.xtext,2
Tim-S,xtext-mapbasedscope-example,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,1
GabrielBozza,ProjetoXtextPFC,null,null
HexXText,HexXTextSMP,null,null
snarkipus,xtext-dsl-book,null,null
fedorov-vk,xtextxtend-book-examples,null,null
ArneDeutsch,xtext-gradle-example,org.xtext.example.mydsl.parent/org.xtext.example.mydsl/bin/main/org/xtext/example/mydsl/MyDsl.xtext,1
ArneDeutsch,xtext-gradle-example,org.xtext.example.mydsl.parent/org.xtext.example.mydsl/src/main/java/org/xtext/example/mydsl/MyDsl.xtext,1
ArneDeutsch,xtext-gradle-example,org.xtext.example.mydsl1.parent/org.xtext.example.mydsl1/bin/main/org/xtext/example/mydsl1/MyDsl1.xtext,1
ArneDeutsch,xtext-gradle-example,org.xtext.example.mydsl1.parent/org.xtext.example.mydsl1/src/main/java/org/xtext/example/mydsl1/MyDsl1.xtext,1
ArneDeutsch,xtext-gradle-example,org.xtext.example.mydsl2.parent/org.xtext.example.mydsl2/src/main/java/org/xtext/example/mydsl2/MyDsl2.xtext,1
ArneDeutsch,xtext-gradle-example,org.xtext.example.mydsl2.parent/org.xtext.example.mydsl2/target/classes/org/xtext/example/mydsl2/MyDsl2.xtext,1
oliver-reinhard,xtext-ppt-demo,org.xtext.example.abppt/src/org/xtext/example/abppt/Abppt.xtext,1
tpluscode,xtext-completion-nullpointer,org.xtext.example.mydsl.parent/org.xtext.example.mydsl/src/org/xtext/example/mydsl/Hydra.xtext,1
tpluscode,xtext-completion-nullpointer,org.xtext.example.mydsl.parent/org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,2
pen-zhang,online_elm_xtext,org.xtext.online_elm/src/org/xtext/online_elm/OnlineElm.xtext,2
pen-zhang,online_elm_xtext,org.xtext.online_elm/target/classes/org/xtext/online_elm/OnlineElm.xtext,2
raglu,ExternalDSL-xtext,null,null
kulcsii,xtext-railmap-theia,railmap-language-server/hu.bme.mit.temalab.railmap/bin/main/hu/bme/mit/temalab/railmap/RailLinesMap.xtext,1
kulcsii,xtext-railmap-theia,railmap-language-server/hu.bme.mit.temalab.railmap/src/main/java/hu/bme/mit/temalab/railmap/RailLinesMap.xtext,1
NiccoMlt,xtext-showdown-grammar,io.github.niccomlt.showdown/src/main/java/io/github/niccomlt/showdown/ShowdownGrammar.xtext,3
NinjaArmy,xtext-language-server,null,null
jnt0r,xtext-npe-reproducable,org.xtext.example.mydsl/bin/main/org/xtext/example/mydsl/MyDsl.xtext,1
jnt0r,xtext-npe-reproducable,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,1
HermanPeeren,eJSL-ANTLR4,null,null
cs130-w21,statemachine,org.xtext.example.statemachine/src/org/xtext/example/statemachine/Statemachine.xtext,1
csbc92,MDSE-assignment3,dk.chcla15.mdsd.math.assignment3/src/dk/chcla15/mdsd/math/assignment3/MathExp.xtext,3
ghillairet,org.example.mydsl.parent,org.example.mydsl/src/main/java/org/example/mydsl/MyDsl.xtext,1
antoine-morvan,caph-java-parser,org.caph.parser.parent/org.caph.parser/src/main/java/org/caph/parser/Caph.xtext,8
tfLabs,xtext-languageserver-example-duplicator,xtext-languageserver-example/org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,1
LorenzoBettini,xtext-maven-plugin-example,org.xtext.example.mydsl.parent/org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,3
patrickneubauer,UoY-MODE-XTEXT,Entity DSL Projects/uk.ac.york.cs.entities.xtext/src/uk/ac/york/cs/entities/EntityDSL.xtext,1
patrickneubauer,UoY-MODE-XTEXT,State Machine DSL Projects/uk.ac.york.cs.statemachines.state/bin/uk/ac/york/cs/statemachines/State.xtext,1
patrickneubauer,UoY-MODE-XTEXT,State Machine DSL Projects/uk.ac.york.cs.statemachines.state/src/uk/ac/york/cs/statemachines/State.xtext,1
cau-se,sprat-ecosystem-dsl-xtext,org.sprat.ecosystem/src/org/sprat/ecosystem/Ecosystem.xtext,1
cdietrich,j9-tycho-xtext,org.xtext.example.mydsl5/src/org/xtext/example/mydsl5/MyDsl.xtext,1
loradd,xtext-lsp-ecore-support,example/server/se.mdh.idt.xtext.ecore.example.dsl/src/main/java/se/mdh/idt/xtext/ecore/example/dsl/DSL.xtext,1
nnn911,LaTeXTextOverlay,null,null
IbanezGio,VuC,null,null
Samirez,DSLs,null,null
ShahimEssaid,com.essaid.model.xtext,null,null
gon10,EclipseRepoTese,teseWorkspace/org.example.entities/bin/org/example/entities/Entities.xtext,1
gon10,EclipseRepoTese,teseWorkspace/org.example.entities/src/org/example/entities/Entities.xtext,1
gon10,EclipseRepoTese,teseWorkspace/org.itlingo.rsl/bin/org/itlingo/rsl/Rsl.xtext,1
gon10,EclipseRepoTese,teseWorkspace/org.itlingo.rsl/src/org/itlingo/rsl/Rsl.xtext,1
gon10,EclipseRepoTese,teseWorkspace/org.xtext.example.mydsl/bin/org/xtext/example/mydsl/MyDsl.xtext,1
gon10,EclipseRepoTese,teseWorkspace/org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,1
max-leuthaeuser,jmhmathexample,de.itemis.jmhmathexample/src/de/itemis/jmhmathexample/MathDSL.xtext,1
tshoang,WhitespaceIDE,null,null
seebgar,MISO4202-proyecto-xtext,org.xtext.example.mydsl/bin/org/xtext/example/mydsl/MyDsl.xtext,2
seebgar,MISO4202-proyecto-xtext,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,2
NiccoMlt,xtext-15-minutes-tutorial,org.example.domainmodel/src/org/example/domainmodel/Domainmodel.xtext,3
SharkJ,theia-xtext-extension-test,xtext-extension-language-server/org.xtext.example.dsl.parent/org.xtext.example.dsl/bin/main/org/xtext/example/dsl/Dsl.xtext,1
SharkJ,theia-xtext-extension-test,xtext-extension-language-server/org.xtext.example.dsl.parent/org.xtext.example.dsl/src/main/java/org/xtext/example/dsl/Dsl.xtext,1
jku-win-se,JsonBasedXtextGrammar,null,null
cdietrich,xtext-core-issue-1835,null,null
Zaki-Fadlan,xtext_getting_started_skilledup,null,null
raptor494,Xtext-Minecraft-JSON-Languages,com.raptor.mcblockstate/src/com/raptor/mcblockstate/Mcblockstate.xtext,1
raptor494,Xtext-Minecraft-JSON-Languages,com.raptor.mcentity/src/com/raptor/mcentity/MCEntity.xtext,1
raptor494,Xtext-Minecraft-JSON-Languages,com.raptor.mcloot/src/com/raptor/mcloottable/Mcloot.xtext,1
raptor494,Xtext-Minecraft-JSON-Languages,com.raptor.mcmodel/src/com/raptor/mcmodel/Mcmodel.xtext,1
rudi,xtext-emacs-lsp-demo,null,null
fedorov-vk,apds_prototype,null,null
test-editor,test-editor-xtext-gradle,org.testeditor.aml.dsl/src/main/java/org/testeditor/aml/dsl/Aml.xtext,1
test-editor,test-editor-xtext-gradle,org.testeditor.tcl.dsl/src/main/java/org/testeditor/tcl/dsl/Tcl.xtext,7
test-editor,test-editor-xtext-gradle,org.testeditor.tsl.dsl/src/main/java/org/testeditor/tsl/dsl/Tsl.xtext,3
Ixgauth,perspectiveDSL-Sirus-Xtext,org.xtext.perspectivedsl/bin/org/xtext/perspectivedsl/PerspectiveDSL.xtext,0
Ixgauth,perspectiveDSL-Sirus-Xtext,org.xtext.perspectivedsl/src/org/xtext/perspectivedsl/PerspectiveDSL.xtext,0
keve98,SzakD_xtext_xtend,null,null
silvergl,xtext-headless-rcp-example,null,null
reinaqu,bpmnFromXtextDSL,null,null
dsl-course,xtext-tutorial-turku-interim,fi.tucs.entities/bin/fi/tucs/entities/Entities.xtext,3
dsl-course,xtext-tutorial-turku-interim,fi.tucs.entities/src/fi/tucs/entities/Entities.xtext,3
tfLabs,xtext-lsp-validation-anyway,null,null
BalzGuenat,xtext-bug-minimal-example,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,1
dmfullstack,org.xtext.example.mydsl,org.xtext.example.mydsl.parent/org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,1
SuelanyBrito,JFlex_CUP_XText_SQL,null,null
cdietrich,xtext-languageserver-example-simple,null,null
msntts,Xtext-Standalone-fat-jar,null,null
oldulov,cfeditor,src/cfeditorxtext/edu.kit.scc.cfeditor.cfengine/src/edu/kit/scc/cfeditor/cfengine/CfengineEditor.xtext,1
LorenzoBettini,xtext-type-errors-examples,org.example.expressions.parent/org.example.expressions/src/org/example/expressions/Expressions.xtext,2
LorenzoBettini,xtext-type-errors-examples,org.example.fj.parent/org.example.fj/src/org/example/fj/Fj.xtext,9
claudenirmf,OntoUML-2.0-Xtext,it.unibz.inf.ontouml.xtext.parent/it.unibz.inf.ontouml.xtext/src/it/unibz/inf/ontouml/xtext/OntoUML.xtext,3
Mehmetcanss,example_xtext_language_server_vscode,org.xtext.example.mydsl.parent/org.xtext.example.mydsl/src/main/java/org/xtext/example/mydsl/House.xtext,1
Mehmetcanss,example_xtext_language_server_vscode,org.xtext.example.mydsl.parent/org.xtext.example.mydsl/src/main/java/org/xtext/example/mydsl/Person.xtext,1
cdietrich,xtext-maven-plugin-coverage-example,org.xtext.example.mydslcov/src/org/xtext/example/mydslcov/MyDslCov.xtext,1
Kevin-Philip,TP_etudiant_Compilax,org.xtext.comp.wh/src/org/xtext/comp/wh/Wh.xtext,11
elite-se,elite-se.xtext.languages.plantuml,xyz.elite.xtext.languages.plantuml/src/main/java/xyz/elite/xtext/languages/plantuml/PlantUML.xtext,30
tshoang,BareBonesIDE,null,null
TVTower,TVTBlitzmaxEditor,org.tvtower.bmx/src/org/tvtower/Bmx.xtext,20
TVTower,TVTBlitzmaxEditor,org.tvtower.bmx/src/org/tvtower/BmxFull.xtext,1
cdietrich,xtext-multi-dsl-manual-metamodel,null,null
davidmpaz,log-book,de.davidmpaz.logbook/src/de/davidmpaz/LogBook.xtext,2
oliver-reinhard,xtext-scoping-default-imports-demo,org.xtext.example.scoping2/bin/org/xtext/example/scoping2/Scoping2.xtext,1
oliver-reinhard,xtext-scoping-default-imports-demo,org.xtext.example.scoping2/src/org/xtext/example/scoping2/Scoping2.xtext,1
tshoang,Simple-Barebone-XText-based-IDE,null,null
NaoMod,XText-Language-Server-in-VSCode,server/naomod.family.parent/naomod.family/src/naomod/family/Family.xtext,1
MISO4202,xtext-egl-sql2java,Gramatica/uniandes.automat.sql/bin/uniandes/automat/sql/Sql.xtext,1
MISO4202,xtext-egl-sql2java,Gramatica/uniandes.automat.sql/src/uniandes/automat/sql/Sql.xtext,1
cdietrich,simple-xtext-parallel-load-example,null,null
bobbyfisher1,expressions,expressions/org.example.expressions/bin/org/example/expressions/Expressions.xtext,3
bobbyfisher1,expressions,expressions/org.example.expressions/src/org/example/expressions/Expressions.xtext,5
bobbyfisher1,expressions,smalljava/org.example.smalljava/bin/org/example/smalljava/SmallJava.xtext,2
bobbyfisher1,expressions,smalljava/org.example.smalljava/src/org/example/smalljava/SmallJava.xtext,2
lowcomote,DBML-to-ER,null,null
tfLabs,xtext-n4js-lsp,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,1
yishakabreham,mde.sales.transactions.xtext.4,xtext.assignment3.salestransaction/src/xtext/assignment3/salestransaction/SalesTransaction.xtext,1
