Name,Repository Name,Repository HTML URL,Owner Name
PDL1.xtext,ENSEEIHT,https://github.com/MOUDDENEHamza/ENSEEIHT,MOUDDENEHamza
HeroLanguage.xtext,maven-xtext-example,https://github.com/xtext/maven-xtext-example,xtext
Calculator.xtext,xtext-lsp-workshop,https://github.com/svenefftinge/xtext-lsp-workshop,svenefftinge
Kdl.xtext,klab,https://github.com/integratedmodelling/klab,integratedmodelling
BonScript.xtext,bonaparte-dsl,https://github.com/jpaw/bonaparte-dsl,jpaw
BoxModel.xtext,Model-driven-Pretty-Printer-for-Xtext-Framework,https://github.com/mn-mikke/Model-driven-Pretty-Printer-for-Xtext-Framework,mn-mikke
Efforts.xtext,graphite,https://github.com/epsilonlabs/graphite,epsilonlabs
Eso.xtext,semantics,https://github.com/kieler/semantics,kieler
Spec.xtext,Gauge-Eclipse,https://github.com/getgauge-contrib/Gauge-Eclipse,getgauge-contrib
IFACE.xtext,micobs,https://github.com/parraman/micobs,parraman
ActivityDiagram.xtext,melange-examples,https://github.com/diverse-project/melange-examples,diverse-project
RdfMapping.xtext,xrm,https://github.com/zazuko/xrm,zazuko
MathDSL.xtext,jmhmathexample,https://github.com/max-leuthaeuser/jmhmathexample,max-leuthaeuser
BxAuthZ.xtext,bxauthz,https://github.com/lmontrieux/bxauthz,lmontrieux
EventObjectOneOf1.xtext,GitHubWorkflowDSL,https://github.com/lowcomote/GitHubWorkflowDSL,lowcomote
Database.xtext,TVTDatabaseEditor,https://github.com/TVTower/TVTDatabaseEditor,TVTower
FcDsl.xtext,Palladio-Addons-PerOpteryx,https://github.com/PalladioSimulator/Palladio-Addons-PerOpteryx,PalladioSimulator
Specs.xtext,galen_ide,https://github.com/hypery2k/galen_ide,hypery2k
TurtleBotMissionDSL.xtext,wasp-mbse,https://github.com/kribe48/wasp-mbse,kribe48
ReusableWorkflowCallJobSecretsOneOf1.xtext,GitHubWorkflowDSL,https://github.com/lowcomote/GitHubWorkflowDSL,lowcomote
TC.xtext,gss-eclipse,https://github.com/uah-srg-tech/gss-eclipse,uah-srg-tech
MML.xtext,Modelsward2018,https://github.com/davidmilward/Modelsward2018,davidmilward
JavaFXDsl.xtext,RichClientFX,https://github.com/chqu1012/RichClientFX,chqu1012
Trek.xtext,trek,https://github.com/metableorg/trek,metableorg
Xss.xtext,CodeXcessXtext,https://github.com/gcubar/CodeXcessXtext,gcubar
ConditionDSL.xtext,X-MAN-TOOLSET,https://github.com/drSD/X-MAN-TOOLSET,drSD
WreslEditor.xtext,wrims,https://github.com/CentralValleyModeling/wrims,CentralValleyModeling
Businessdomain.xtext,mod4j,https://github.com/codehaus/mod4j,codehaus
TCTEMPLATE.xtext,verification,https://github.com/uah-srg-tech/verification,uah-srg-tech
spacetransportationservice_GEN_1563226828376.xtext,ECSS,https://github.com/patrickneubauer/ECSS,patrickneubauer
Model.xtext,veraPDF-model-syntax,https://github.com/veraPDF/veraPDF-model-syntax,veraPDF
SqliteModel.xtext,mechanoid,https://github.com/robotoworks/mechanoid,robotoworks
NormalJobContainerOneOf1.xtext,GitHubWorkflowDSL,https://github.com/lowcomote/GitHubWorkflowDSL,lowcomote
Ck2Terminals.xtext,ck2xtext,https://github.com/rquinio/ck2xtext,rquinio
ConPlan.xtext,xtext-example-conplan,https://github.com/itemis/xtext-example-conplan,itemis
Cal.xtext,orcc,https://github.com/orcc/orcc,orcc
SAPL.xtext,sapl-policy-engine,https://github.com/heutelbeck/sapl-policy-engine,heutelbeck
SystemDatasheet.xtext,SmartMDSD-Toolchain,https://github.com/Servicerobotics-Ulm/SmartMDSD-Toolchain,Servicerobotics-Ulm
Lang.xtext,XtextCon_Xcore_Maven,https://github.com/holgerschill/XtextCon_Xcore_Maven,holgerschill
RepreZenTerminals.xtext,RAPID-ML,https://github.com/RepreZen/RAPID-ML,RepreZen
SLEEC.xtext,SLEECVAL,https://github.com/SLEEC-project/SLEECVAL,SLEEC-project
Sbsml.xtext,SBSML,https://github.com/MDSE-TeachingCases/SBSML,MDSE-TeachingCases
AmbiguityDsl.xtext,Xtext1-DSLs,https://github.com/dslmeinte/Xtext1-DSLs,dslmeinte
Dsl.xtext,SmartDBE,https://github.com/Servicerobotics-Ulm/SmartDBE,Servicerobotics-Ulm
car.xtext,ECSS,https://github.com/patrickneubauer/ECSS,patrickneubauer
MyDsl.xtext,Resource,https://github.com/Map1e-fans/Resource,Map1e-fans
Persistence.xtext,openhab-core,https://github.com/openhab/openhab-core,openhab
Avalla.xtext,asmeta,https://github.com/asmeta/asmeta,asmeta
SpringFluentDSL.xtext,SpringFluentDSL-Code-in-Harmony,https://github.com/AbderrazzakNfissi/SpringFluentDSL-Code-in-Harmony,AbderrazzakNfissi
Eval.xtext,yamm,https://github.com/yetanothermetamodelmodel/yamm,yetanothermetamodelmodel
EventPatternLanguage.xtext,EMF-IncQuery-Addons,https://github.com/viatra/EMF-IncQuery-Addons,viatra
Math.xtext,mdsd-math-interpreter,https://github.com/priebek/mdsd-math-interpreter,priebek
BehaviorTree.xtext,MIRON-Modeling-Tools,https://github.com/MiRON-project/MIRON-Modeling-Tools,MiRON-project
PmDsl.xtext,graphics-procedural-modeling,https://github.com/mgsx-dev/graphics-procedural-modeling,mgsx-dev
Mmlg.xtext,mmlg,https://github.com/acherm/mmlg,acherm
EJSL.xtext,JooMDD,https://github.com/thm-mni-ii/JooMDD,thm-mni-ii
A.xtext,XMLIntellEdit,https://github.com/patrickneubauer/XMLIntellEdit,patrickneubauer
Mathdsl.xtext,DSLs,https://github.com/Samirez/DSLs,Samirez
Calculette.xtext,dsl-calculette,https://github.com/rsommerard/dsl-calculette,rsommerard
TargetMapping.xtext,alpha-language,https://github.com/CSU-CS-Melange/alpha-language,CSU-CS-Melange
States.xtext,sprotty-vscode,https://github.com/eclipse-sprotty/sprotty-vscode,eclipse-sprotty
Vm.xtext,VM-language,https://github.com/FAMILIAR-project/VM-language,FAMILIAR-project
Expressions.xtext,de.cau.cs.kieler,https://github.com/imace/de.cau.cs.kieler,imace
Didi.xtext,Data-Centric-DSL-TUES-Project,https://github.com/georgi-ivanov-tues/Data-Centric-DSL-TUES-Project,georgi-ivanov-tues
StructuredText.xtext,4DIAC,https://github.com/ThomasKurz/4DIAC,ThomasKurz
UmlDsl.xtext,xtext-uml-example,https://github.com/cdietrich/xtext-uml-example,cdietrich
DSL.xtext,commons,https://github.com/richwps/commons,richwps
ServiceCutterConfigurationDSL.xtext,context-mapper-dsl,https://github.com/ContextMapper/context-mapper-dsl,ContextMapper
Texlik.xtext,dynamicobjects,https://github.com/TheProjecter/dynamicobjects,TheProjecter
SeleniumDsl.xtext,IMt-A3-DSL-Selenium-Automation,https://github.com/CodeOne45/IMt-A3-DSL-Selenium-Automation,CodeOne45
Yaml.xtext,tosca-yaml-lsp,https://github.com/raghvendra-v/tosca-yaml-lsp,raghvendra-v
MDSC3.xtext,mdsc3,https://github.com/stmork/mdsc3,stmork
Population.xtext,jSAM,https://github.com/Quanticol/jSAM,Quanticol
Rule.xtext,cellularautomata,https://github.com/dvojtise/cellularautomata,dvojtise
PP.xtext,modinfo,https://github.com/kbrezina/modinfo,kbrezina
Inlineedit.xtext,xtext-sirius-integration,https://github.com/altran-mde/xtext-sirius-integration,altran-mde
SomeDsl.xtext,xtext4roo,https://github.com/colameo/xtext4roo,colameo
PDL.xtext,ENSEEIHT,https://github.com/Yahya-Younes/ENSEEIHT,Yahya-Younes
NormalJobRuns_45onOneOf1AnyOf2.xtext,GitHubWorkflowDSL,https://github.com/lowcomote/GitHubWorkflowDSL,lowcomote
EGov.xtext,eTool,https://github.com/spillay/eTool,spillay
Sattl.xtext,SAT-DSLmorphic,https://github.com/diverse-project/SAT-DSLmorphic,diverse-project
PropositionalLogicXtext.xtext,foam-tool,https://github.com/d3sreq/foam-tool,d3sreq
EnvOneOf0AdditionalPropertiesOneOf0.xtext,GitHubWorkflowDSL,https://github.com/lowcomote/GitHubWorkflowDSL,lowcomote
EnvOneOf0AdditionalPropertiesOneOf1.xtext,GitHubWorkflowDSL,https://github.com/lowcomote/GitHubWorkflowDSL,lowcomote
PDL3.xtext,Projet-IDM,https://github.com/guilhemmgt/Projet-IDM,guilhemmgt
Events.xtext,ArchiCorC2,https://github.com/KIT-TVA/ArchiCorC2,KIT-TVA
RulesLanguage.xtext,esp,https://github.com/daniele-canavese/esp,daniele-canavese
Arithmetics.xtext,codegeneration-goodies-demos,https://github.com/meysholdt/codegeneration-goodies-demos,meysholdt
InformationModel.xtext,vorto,https://github.com/eclipse/vorto,eclipse
Qegal.xtext,qegal,https://github.com/softlang/qegal,softlang
spacetransportationservice_GENNOWS_1563298479797.xtext,ECSS,https://github.com/patrickneubauer/ECSS,patrickneubauer
Expression.xtext,composer-language-server,https://github.com/nmaoez/composer-language-server,nmaoez
Symboleo.xtext,Symboleo-IDE,https://github.com/Smart-Contract-Modelling-uOttawa/Symboleo-IDE,Smart-Contract-Modelling-uOttawa
IDoc.xtext,VClipse,https://github.com/webXcerpt/VClipse,webXcerpt
DataflowDSL.xtext,ttc2016-live,https://github.com/TransformationToolContest/ttc2016-live,TransformationToolContest
Ocl.xtext,ocl-xtext,https://github.com/GiordanoT/ocl-xtext,GiordanoT
SiriusTextDsl.xtext,SiriusText,https://github.com/SiriusText/SiriusText,SiriusText
Mdal.xtext,modal,https://github.com/modal-dsl/modal,modal-dsl
SimpleSonora.xtext,simple-sonora,https://github.com/Comp-UFSCar/simple-sonora,Comp-UFSCar
Xaw.xtext,etablesaw,https://github.com/hallvard/etablesaw,hallvard
Ck2Gfx.xtext,ck2xtext,https://github.com/rquinio/ck2xtext,rquinio
